VALID	6.1.4	true
VALID	8.1.3	true
VALID	5.0.12	true
VALID	10.0.5	true
VALID	6.0.6	true
VALID	7.0.4	true
VALID	9.0.9	true
VALID	7.0.6	true
VALID	10.2.2	true
VALID	13.0.1	true
VALID	7.1.2	true
VALID	3.0.5	true
VALID	1.0.5	true
VALID	1.0.3	true
VALID	2.1.2	true
VALID	1.0.4	true
VALID	2.1.3	true
VALID	10.1.0	true
VALID	7.2.1	true
VALID	3.0.1	true
VALID	6.3.0	true
VALID	11.0.2	true
VALID	9.1.0	true
VALID	17.1.0	true
VALID	18.0.6	true
VALID	1.11.1	true
VALID	6.1.0	true
VALID	4.2.0	true
VALID	0.12.0	true
VALID	7.6.2	true
VALID	4.1.0	true
VALID	2.3.1	true
VALID	2.8.3	true
VALID	8.0.4	true
VALID	3.2.0	true
VALID	2.5.0	true
VALID	3.0.18	true
VALID	1.1.3	true
VALID	10.0.6	true
VALID	4.2.3	true
VALID	6.0.1	true
VALID	9.4.0	true
VALID	3.0.4	true
VALID	7.0.0	true
VALID	1	false
VALID	1.2	false
VALID	1.2.3.4	false
VALID	v1.2.3	true
VALID	 1.2.3 	true
VALID	1.2.3-	false
VALID	1.2.3+	false
VALID	01.2.3	false
VALID	1.02.3	false
VALID	1.2.3-01	false
VALID	1.2.3-a.01	false
VALID	a.b.c	false
VALID		false
VALID	1.2.3-alpha_1	false
VALID	=1.2.3	false
CMP	0.0.0	0.0.0	0
CMP	0.0.0	0.0.1	-1
CMP	0.0.0	0.1.0	-1
CMP	0.0.0	0.1.2	-1
CMP	0.0.0	1.0.0	-1
CMP	0.0.0	1.0.1	-1
CMP	0.0.0	1.2.3	-1
CMP	0.0.0	1.2.4	-1
CMP	0.0.0	1.3.0	-1
CMP	0.0.0	1.9.9	-1
CMP	0.0.0	2.0.0	-1
CMP	0.0.0	2.0.1	-1
CMP	0.0.0	2.1.0	-1
CMP	0.0.0	10.0.0	-1
CMP	0.0.0	1.0.0-alpha	-1
CMP	0.0.0	1.0.0-alpha.1	-1
CMP	0.0.0	1.0.0-alpha.beta	-1
CMP	0.0.0	1.0.0-beta	-1
CMP	0.0.0	1.0.0-beta.2	-1
CMP	0.0.0	1.0.0-beta.11	-1
CMP	0.0.0	1.0.0-rc.1	-1
CMP	0.0.0	1.0.0-0	-1
CMP	0.0.0	1.0.0-1	-1
CMP	0.0.0	1.0.0-1.0	-1
CMP	0.0.0	1.2.3-alpha.7	-1
CMP	0.0.0	1.2.4-rc.0	-1
CMP	0.0.0	2.0.0-rc.1	-1
CMP	0.0.0	1.0.0+build	-1
CMP	0.0.0	1.0.0+build.2	-1
CMP	0.0.0	1.0.0-a+b	-1
CMP	0.0.0	0.0.0-0	1
CMP	0.0.0	3.0.0-next.0	-1
CMP	0.0.0	1.2.3-0.3.7	-1
CMP	0.0.0	1.2.3-x.7.z.92	-1
CMP	0.0.0	8.0.2	-1
CMP	0.0.0	1.1.0	-1
CMP	0.0.0	2.2.2	-1
CMP	0.0.0	7.5.4	-1
CMP	0.0.0	8.3.4	-1
CMP	0.0.0	3.1.1	-1
CMP	0.0.0	5.0.8	-1
CMP	0.0.0	3.0.6	-1
CMP	0.0.0	7.1.1	-1
CMP	0.0.0	3.0.0	-1
CMP	0.0.0	5.2.0	-1
CMP	0.0.0	7.0.2	-1
CMP	0.0.0	3.1.0	-1
CMP	0.0.0	8.1.0	-1
CMP	0.0.0	0.11.0	-1
CMP	0.0.0	2.3.2	-1
CMP	0.0.0	0.3.2	-1
CMP	0.0.0	2.3.4	-1
CMP	0.0.0	1.2.1	-1
CMP	0.0.0	5.0.1	-1
CMP	0.0.0	6.2.1	-1
CMP	0.0.0	1.0.2	-1
CMP	0.0.0	4.0.4	-1
CMP	0.0.0	2.3.0	-1
CMP	0.0.0	18.0.3	-1
CMP	0.0.0	5.3.0	-1
CMP	0.0.0	4.0.0	-1
CMP	0.0.0	4.1.1	-1
CMP	0.0.0	2.2.0	-1
CMP	0.0.0	6.0.3	-1
CMP	0.0.0	1.1.4	-1
CMP	0.0.0	7.0.3	-1
CMP	0.0.0	4.3.5	-1
CMP	0.0.0	0.2.0	-1
CMP	0.0.0	8.0.0	-1
CMP	0.0.0	0.1.13	-1
CMP	0.0.0	2.2.1	-1
CMP	0.0.0	2.0.3	-1
CMP	0.0.0	1.0.16	-1
CMP	0.0.0	3.2.1	-1
CMP	0.0.0	3.0.3	-1
CMP	0.0.0	10.4.2	-1
CMP	0.0.0	4.2.11	-1
CMP	0.0.0	7.0.5	-1
CMP	0.0.0	0.6.3	-1
CMP	0.0.0	6.0.5	-1
CMP	0.0.0	0.1.4	-1
CMP	0.0.0	4.1.3	-1
CMP	0.0.0	9.0.5	-1
CMP	0.0.0	5.0.0	-1
CMP	0.0.0	5.1.0	-1
CMP	0.0.0	3.4.0	-1
CMP	0.0.0	3.0.2	-1
CMP	0.0.0	1.3.1	-1
CMP	0.0.0	6.0.2	-1
CMP	0.0.0	5.5.0	-1
CMP	0.0.0	8.0.6	-1
CMP	0.0.0	6.1.4	-1
CMP	0.0.0	8.1.3	-1
CMP	0.0.0	5.0.12	-1
CMP	0.0.0	10.0.5	-1
CMP	0.0.0	6.0.6	-1
CMP	0.0.0	7.0.4	-1
CMP	0.0.0	9.0.9	-1
CMP	0.0.0	7.0.6	-1
CMP	0.0.0	10.2.2	-1
CMP	0.0.0	13.0.1	-1
CMP	0.0.0	7.1.2	-1
CMP	0.0.0	3.0.5	-1
CMP	0.0.0	1.0.5	-1
CMP	0.0.0	1.0.3	-1
CMP	0.0.0	2.1.2	-1
CMP	0.0.0	1.0.4	-1
CMP	0.0.0	2.1.3	-1
CMP	0.0.0	10.1.0	-1
CMP	0.0.0	7.2.1	-1
CMP	0.0.0	3.0.1	-1
CMP	0.0.0	6.3.0	-1
CMP	0.0.0	11.0.2	-1
CMP	0.0.0	9.1.0	-1
CMP	0.0.0	17.1.0	-1
CMP	0.0.0	18.0.6	-1
CMP	0.0.0	1.11.1	-1
CMP	0.0.0	6.1.0	-1
CMP	0.0.0	4.2.0	-1
CMP	0.0.0	0.12.0	-1
CMP	0.0.0	7.6.2	-1
CMP	0.0.0	4.1.0	-1
CMP	0.0.0	2.3.1	-1
CMP	0.0.0	2.8.3	-1
CMP	0.0.0	8.0.4	-1
CMP	0.0.0	3.2.0	-1
CMP	0.0.0	2.5.0	-1
CMP	0.0.0	3.0.18	-1
CMP	0.0.0	1.1.3	-1
CMP	0.0.0	10.0.6	-1
CMP	0.0.0	4.2.3	-1
CMP	0.0.0	6.0.1	-1
CMP	0.0.0	9.4.0	-1
CMP	0.0.0	3.0.4	-1
CMP	0.0.0	7.0.0	-1
CMP	0.0.1	0.0.0	1
CMP	0.0.1	0.0.1	0
CMP	0.0.1	0.1.0	-1
CMP	0.0.1	0.1.2	-1
CMP	0.0.1	1.0.0	-1
CMP	0.0.1	1.0.1	-1
CMP	0.0.1	1.2.3	-1
CMP	0.0.1	1.2.4	-1
CMP	0.0.1	1.3.0	-1
CMP	0.0.1	1.9.9	-1
CMP	0.0.1	2.0.0	-1
CMP	0.0.1	2.0.1	-1
CMP	0.0.1	2.1.0	-1
CMP	0.0.1	10.0.0	-1
CMP	0.0.1	1.0.0-alpha	-1
CMP	0.0.1	1.0.0-alpha.1	-1
CMP	0.0.1	1.0.0-alpha.beta	-1
CMP	0.0.1	1.0.0-beta	-1
CMP	0.0.1	1.0.0-beta.2	-1
CMP	0.0.1	1.0.0-beta.11	-1
CMP	0.0.1	1.0.0-rc.1	-1
CMP	0.0.1	1.0.0-0	-1
CMP	0.0.1	1.0.0-1	-1
CMP	0.0.1	1.0.0-1.0	-1
CMP	0.0.1	1.2.3-alpha.7	-1
CMP	0.0.1	1.2.4-rc.0	-1
CMP	0.0.1	2.0.0-rc.1	-1
CMP	0.0.1	1.0.0+build	-1
CMP	0.0.1	1.0.0+build.2	-1
CMP	0.0.1	1.0.0-a+b	-1
CMP	0.0.1	0.0.0-0	1
CMP	0.0.1	3.0.0-next.0	-1
CMP	0.0.1	1.2.3-0.3.7	-1
CMP	0.0.1	1.2.3-x.7.z.92	-1
CMP	0.0.1	8.0.2	-1
CMP	0.0.1	1.1.0	-1
CMP	0.0.1	2.2.2	-1
CMP	0.0.1	7.5.4	-1
CMP	0.0.1	8.3.4	-1
CMP	0.0.1	3.1.1	-1
CMP	0.0.1	5.0.8	-1
CMP	0.0.1	3.0.6	-1
CMP	0.0.1	7.1.1	-1
CMP	0.0.1	3.0.0	-1
CMP	0.0.1	5.2.0	-1
CMP	0.0.1	7.0.2	-1
CMP	0.0.1	3.1.0	-1
CMP	0.0.1	8.1.0	-1
CMP	0.0.1	0.11.0	-1
CMP	0.0.1	2.3.2	-1
CMP	0.0.1	0.3.2	-1
CMP	0.0.1	2.3.4	-1
CMP	0.0.1	1.2.1	-1
CMP	0.0.1	5.0.1	-1
CMP	0.0.1	6.2.1	-1
CMP	0.0.1	1.0.2	-1
CMP	0.0.1	4.0.4	-1
CMP	0.0.1	2.3.0	-1
CMP	0.0.1	18.0.3	-1
CMP	0.0.1	5.3.0	-1
CMP	0.0.1	4.0.0	-1
CMP	0.0.1	4.1.1	-1
CMP	0.0.1	2.2.0	-1
CMP	0.0.1	6.0.3	-1
CMP	0.0.1	1.1.4	-1
CMP	0.0.1	7.0.3	-1
CMP	0.0.1	4.3.5	-1
CMP	0.0.1	0.2.0	-1
CMP	0.0.1	8.0.0	-1
CMP	0.0.1	0.1.13	-1
CMP	0.0.1	2.2.1	-1
CMP	0.0.1	2.0.3	-1
CMP	0.0.1	1.0.16	-1
CMP	0.0.1	3.2.1	-1
CMP	0.0.1	3.0.3	-1
CMP	0.0.1	10.4.2	-1
CMP	0.0.1	4.2.11	-1
CMP	0.0.1	7.0.5	-1
CMP	0.0.1	0.6.3	-1
CMP	0.0.1	6.0.5	-1
CMP	0.0.1	0.1.4	-1
CMP	0.0.1	4.1.3	-1
CMP	0.0.1	9.0.5	-1
CMP	0.0.1	5.0.0	-1
CMP	0.0.1	5.1.0	-1
CMP	0.0.1	3.4.0	-1
CMP	0.0.1	3.0.2	-1
CMP	0.0.1	1.3.1	-1
CMP	0.0.1	6.0.2	-1
CMP	0.0.1	5.5.0	-1
CMP	0.0.1	8.0.6	-1
CMP	0.0.1	6.1.4	-1
CMP	0.0.1	8.1.3	-1
CMP	0.0.1	5.0.12	-1
CMP	0.0.1	10.0.5	-1
CMP	0.0.1	6.0.6	-1
CMP	0.0.1	7.0.4	-1
CMP	0.0.1	9.0.9	-1
CMP	0.0.1	7.0.6	-1
CMP	0.0.1	10.2.2	-1
CMP	0.0.1	13.0.1	-1
CMP	0.0.1	7.1.2	-1
CMP	0.0.1	3.0.5	-1
CMP	0.0.1	1.0.5	-1
CMP	0.0.1	1.0.3	-1
CMP	0.0.1	2.1.2	-1
CMP	0.0.1	1.0.4	-1
CMP	0.0.1	2.1.3	-1
CMP	0.0.1	10.1.0	-1
CMP	0.0.1	7.2.1	-1
CMP	0.0.1	3.0.1	-1
CMP	0.0.1	6.3.0	-1
CMP	0.0.1	11.0.2	-1
CMP	0.0.1	9.1.0	-1
CMP	0.0.1	17.1.0	-1
CMP	0.0.1	18.0.6	-1
CMP	0.0.1	1.11.1	-1
CMP	0.0.1	6.1.0	-1
CMP	0.0.1	4.2.0	-1
CMP	0.0.1	0.12.0	-1
CMP	0.0.1	7.6.2	-1
CMP	0.0.1	4.1.0	-1
CMP	0.0.1	2.3.1	-1
CMP	0.0.1	2.8.3	-1
CMP	0.0.1	8.0.4	-1
CMP	0.0.1	3.2.0	-1
CMP	0.0.1	2.5.0	-1
CMP	0.0.1	3.0.18	-1
CMP	0.0.1	1.1.3	-1
CMP	0.0.1	10.0.6	-1
CMP	0.0.1	4.2.3	-1
CMP	0.0.1	6.0.1	-1
CMP	0.0.1	9.4.0	-1
CMP	0.0.1	3.0.4	-1
CMP	0.0.1	7.0.0	-1
CMP	0.1.0	0.0.0	1
CMP	0.1.0	0.0.1	1
CMP	0.1.0	0.1.0	0
CMP	0.1.0	0.1.2	-1
CMP	0.1.0	1.0.0	-1
CMP	0.1.0	1.0.1	-1
CMP	0.1.0	1.2.3	-1
CMP	0.1.0	1.2.4	-1
CMP	0.1.0	1.3.0	-1
CMP	0.1.0	1.9.9	-1
CMP	0.1.0	2.0.0	-1
CMP	0.1.0	2.0.1	-1
CMP	0.1.0	2.1.0	-1
CMP	0.1.0	10.0.0	-1
CMP	0.1.0	1.0.0-alpha	-1
CMP	0.1.0	1.0.0-alpha.1	-1
CMP	0.1.0	1.0.0-alpha.beta	-1
CMP	0.1.0	1.0.0-beta	-1
CMP	0.1.0	1.0.0-beta.2	-1
CMP	0.1.0	1.0.0-beta.11	-1
CMP	0.1.0	1.0.0-rc.1	-1
CMP	0.1.0	1.0.0-0	-1
CMP	0.1.0	1.0.0-1	-1
CMP	0.1.0	1.0.0-1.0	-1
CMP	0.1.0	1.2.3-alpha.7	-1
CMP	0.1.0	1.2.4-rc.0	-1
CMP	0.1.0	2.0.0-rc.1	-1
CMP	0.1.0	1.0.0+build	-1
CMP	0.1.0	1.0.0+build.2	-1
CMP	0.1.0	1.0.0-a+b	-1
CMP	0.1.0	0.0.0-0	1
CMP	0.1.0	3.0.0-next.0	-1
CMP	0.1.0	1.2.3-0.3.7	-1
CMP	0.1.0	1.2.3-x.7.z.92	-1
CMP	0.1.0	8.0.2	-1
CMP	0.1.0	1.1.0	-1
CMP	0.1.0	2.2.2	-1
CMP	0.1.0	7.5.4	-1
CMP	0.1.0	8.3.4	-1
CMP	0.1.0	3.1.1	-1
CMP	0.1.0	5.0.8	-1
CMP	0.1.0	3.0.6	-1
CMP	0.1.0	7.1.1	-1
CMP	0.1.0	3.0.0	-1
CMP	0.1.0	5.2.0	-1
CMP	0.1.0	7.0.2	-1
CMP	0.1.0	3.1.0	-1
CMP	0.1.0	8.1.0	-1
CMP	0.1.0	0.11.0	-1
CMP	0.1.0	2.3.2	-1
CMP	0.1.0	0.3.2	-1
CMP	0.1.0	2.3.4	-1
CMP	0.1.0	1.2.1	-1
CMP	0.1.0	5.0.1	-1
CMP	0.1.0	6.2.1	-1
CMP	0.1.0	1.0.2	-1
CMP	0.1.0	4.0.4	-1
CMP	0.1.0	2.3.0	-1
CMP	0.1.0	18.0.3	-1
CMP	0.1.0	5.3.0	-1
CMP	0.1.0	4.0.0	-1
CMP	0.1.0	4.1.1	-1
CMP	0.1.0	2.2.0	-1
CMP	0.1.0	6.0.3	-1
CMP	0.1.0	1.1.4	-1
CMP	0.1.0	7.0.3	-1
CMP	0.1.0	4.3.5	-1
CMP	0.1.0	0.2.0	-1
CMP	0.1.0	8.0.0	-1
CMP	0.1.0	0.1.13	-1
CMP	0.1.0	2.2.1	-1
CMP	0.1.0	2.0.3	-1
CMP	0.1.0	1.0.16	-1
CMP	0.1.0	3.2.1	-1
CMP	0.1.0	3.0.3	-1
CMP	0.1.0	10.4.2	-1
CMP	0.1.0	4.2.11	-1
CMP	0.1.0	7.0.5	-1
CMP	0.1.0	0.6.3	-1
CMP	0.1.0	6.0.5	-1
CMP	0.1.0	0.1.4	-1
CMP	0.1.0	4.1.3	-1
CMP	0.1.0	9.0.5	-1
CMP	0.1.0	5.0.0	-1
CMP	0.1.0	5.1.0	-1
CMP	0.1.0	3.4.0	-1
CMP	0.1.0	3.0.2	-1
CMP	0.1.0	1.3.1	-1
CMP	0.1.0	6.0.2	-1
CMP	0.1.0	5.5.0	-1
CMP	0.1.0	8.0.6	-1
CMP	0.1.0	6.1.4	-1
CMP	0.1.0	8.1.3	-1
CMP	0.1.0	5.0.12	-1
CMP	0.1.0	10.0.5	-1
CMP	0.1.0	6.0.6	-1
CMP	0.1.0	7.0.4	-1
CMP	0.1.0	9.0.9	-1
CMP	0.1.0	7.0.6	-1
CMP	0.1.0	10.2.2	-1
CMP	0.1.0	13.0.1	-1
CMP	0.1.0	7.1.2	-1
CMP	0.1.0	3.0.5	-1
CMP	0.1.0	1.0.5	-1
CMP	0.1.0	1.0.3	-1
CMP	0.1.0	2.1.2	-1
CMP	0.1.0	1.0.4	-1
CMP	0.1.0	2.1.3	-1
CMP	0.1.0	10.1.0	-1
CMP	0.1.0	7.2.1	-1
CMP	0.1.0	3.0.1	-1
CMP	0.1.0	6.3.0	-1
CMP	0.1.0	11.0.2	-1
CMP	0.1.0	9.1.0	-1
CMP	0.1.0	17.1.0	-1
CMP	0.1.0	18.0.6	-1
CMP	0.1.0	1.11.1	-1
CMP	0.1.0	6.1.0	-1
CMP	0.1.0	4.2.0	-1
CMP	0.1.0	0.12.0	-1
CMP	0.1.0	7.6.2	-1
CMP	0.1.0	4.1.0	-1
CMP	0.1.0	2.3.1	-1
CMP	0.1.0	2.8.3	-1
CMP	0.1.0	8.0.4	-1
CMP	0.1.0	3.2.0	-1
CMP	0.1.0	2.5.0	-1
CMP	0.1.0	3.0.18	-1
CMP	0.1.0	1.1.3	-1
CMP	0.1.0	10.0.6	-1
CMP	0.1.0	4.2.3	-1
CMP	0.1.0	6.0.1	-1
CMP	0.1.0	9.4.0	-1
CMP	0.1.0	3.0.4	-1
CMP	0.1.0	7.0.0	-1
CMP	0.1.2	0.0.0	1
CMP	0.1.2	0.0.1	1
CMP	0.1.2	0.1.0	1
CMP	0.1.2	0.1.2	0
CMP	0.1.2	1.0.0	-1
CMP	0.1.2	1.0.1	-1
CMP	0.1.2	1.2.3	-1
CMP	0.1.2	1.2.4	-1
CMP	0.1.2	1.3.0	-1
CMP	0.1.2	1.9.9	-1
CMP	0.1.2	2.0.0	-1
CMP	0.1.2	2.0.1	-1
CMP	0.1.2	2.1.0	-1
CMP	0.1.2	10.0.0	-1
CMP	0.1.2	1.0.0-alpha	-1
CMP	0.1.2	1.0.0-alpha.1	-1
CMP	0.1.2	1.0.0-alpha.beta	-1
CMP	0.1.2	1.0.0-beta	-1
CMP	0.1.2	1.0.0-beta.2	-1
CMP	0.1.2	1.0.0-beta.11	-1
CMP	0.1.2	1.0.0-rc.1	-1
CMP	0.1.2	1.0.0-0	-1
CMP	0.1.2	1.0.0-1	-1
CMP	0.1.2	1.0.0-1.0	-1
CMP	0.1.2	1.2.3-alpha.7	-1
CMP	0.1.2	1.2.4-rc.0	-1
CMP	0.1.2	2.0.0-rc.1	-1
CMP	0.1.2	1.0.0+build	-1
CMP	0.1.2	1.0.0+build.2	-1
CMP	0.1.2	1.0.0-a+b	-1
CMP	0.1.2	0.0.0-0	1
CMP	0.1.2	3.0.0-next.0	-1
CMP	0.1.2	1.2.3-0.3.7	-1
CMP	0.1.2	1.2.3-x.7.z.92	-1
CMP	0.1.2	8.0.2	-1
CMP	0.1.2	1.1.0	-1
CMP	0.1.2	2.2.2	-1
CMP	0.1.2	7.5.4	-1
CMP	0.1.2	8.3.4	-1
CMP	0.1.2	3.1.1	-1
CMP	0.1.2	5.0.8	-1
CMP	0.1.2	3.0.6	-1
CMP	0.1.2	7.1.1	-1
CMP	0.1.2	3.0.0	-1
CMP	0.1.2	5.2.0	-1
CMP	0.1.2	7.0.2	-1
CMP	0.1.2	3.1.0	-1
CMP	0.1.2	8.1.0	-1
CMP	0.1.2	0.11.0	-1
CMP	0.1.2	2.3.2	-1
CMP	0.1.2	0.3.2	-1
CMP	0.1.2	2.3.4	-1
CMP	0.1.2	1.2.1	-1
CMP	0.1.2	5.0.1	-1
CMP	0.1.2	6.2.1	-1
CMP	0.1.2	1.0.2	-1
CMP	0.1.2	4.0.4	-1
CMP	0.1.2	2.3.0	-1
CMP	0.1.2	18.0.3	-1
CMP	0.1.2	5.3.0	-1
CMP	0.1.2	4.0.0	-1
CMP	0.1.2	4.1.1	-1
CMP	0.1.2	2.2.0	-1
CMP	0.1.2	6.0.3	-1
CMP	0.1.2	1.1.4	-1
CMP	0.1.2	7.0.3	-1
CMP	0.1.2	4.3.5	-1
CMP	0.1.2	0.2.0	-1
CMP	0.1.2	8.0.0	-1
CMP	0.1.2	0.1.13	-1
CMP	0.1.2	2.2.1	-1
CMP	0.1.2	2.0.3	-1
CMP	0.1.2	1.0.16	-1
CMP	0.1.2	3.2.1	-1
CMP	0.1.2	3.0.3	-1
CMP	0.1.2	10.4.2	-1
CMP	0.1.2	4.2.11	-1
CMP	0.1.2	7.0.5	-1
CMP	0.1.2	0.6.3	-1
CMP	0.1.2	6.0.5	-1
CMP	0.1.2	0.1.4	-1
CMP	0.1.2	4.1.3	-1
CMP	0.1.2	9.0.5	-1
CMP	0.1.2	5.0.0	-1
CMP	0.1.2	5.1.0	-1
CMP	0.1.2	3.4.0	-1
CMP	0.1.2	3.0.2	-1
CMP	0.1.2	1.3.1	-1
CMP	0.1.2	6.0.2	-1
CMP	0.1.2	5.5.0	-1
CMP	0.1.2	8.0.6	-1
CMP	0.1.2	6.1.4	-1
CMP	0.1.2	8.1.3	-1
CMP	0.1.2	5.0.12	-1
CMP	0.1.2	10.0.5	-1
CMP	0.1.2	6.0.6	-1
CMP	0.1.2	7.0.4	-1
CMP	0.1.2	9.0.9	-1
CMP	0.1.2	7.0.6	-1
CMP	0.1.2	10.2.2	-1
CMP	0.1.2	13.0.1	-1
CMP	0.1.2	7.1.2	-1
CMP	0.1.2	3.0.5	-1
CMP	0.1.2	1.0.5	-1
CMP	0.1.2	1.0.3	-1
CMP	0.1.2	2.1.2	-1
CMP	0.1.2	1.0.4	-1
CMP	0.1.2	2.1.3	-1
CMP	0.1.2	10.1.0	-1
CMP	0.1.2	7.2.1	-1
CMP	0.1.2	3.0.1	-1
CMP	0.1.2	6.3.0	-1
CMP	0.1.2	11.0.2	-1
CMP	0.1.2	9.1.0	-1
CMP	0.1.2	17.1.0	-1
CMP	0.1.2	18.0.6	-1
CMP	0.1.2	1.11.1	-1
CMP	0.1.2	6.1.0	-1
CMP	0.1.2	4.2.0	-1
CMP	0.1.2	0.12.0	-1
CMP	0.1.2	7.6.2	-1
CMP	0.1.2	4.1.0	-1
CMP	0.1.2	2.3.1	-1
CMP	0.1.2	2.8.3	-1
CMP	0.1.2	8.0.4	-1
CMP	0.1.2	3.2.0	-1
CMP	0.1.2	2.5.0	-1
CMP	0.1.2	3.0.18	-1
CMP	0.1.2	1.1.3	-1
CMP	0.1.2	10.0.6	-1
CMP	0.1.2	4.2.3	-1
CMP	0.1.2	6.0.1	-1
CMP	0.1.2	9.4.0	-1
CMP	0.1.2	3.0.4	-1
CMP	0.1.2	7.0.0	-1
CMP	1.0.0	0.0.0	1
CMP	1.0.0	0.0.1	1
CMP	1.0.0	0.1.0	1
CMP	1.0.0	0.1.2	1
CMP	1.0.0	1.0.0	0
CMP	1.0.0	1.0.1	-1
CMP	1.0.0	1.2.3	-1
CMP	1.0.0	1.2.4	-1
CMP	1.0.0	1.3.0	-1
CMP	1.0.0	1.9.9	-1
CMP	1.0.0	2.0.0	-1
CMP	1.0.0	2.0.1	-1
CMP	1.0.0	2.1.0	-1
CMP	1.0.0	10.0.0	-1
CMP	1.0.0	1.0.0-alpha	1
CMP	1.0.0	1.0.0-alpha.1	1
CMP	1.0.0	1.0.0-alpha.beta	1
CMP	1.0.0	1.0.0-beta	1
CMP	1.0.0	1.0.0-beta.2	1
CMP	1.0.0	1.0.0-beta.11	1
CMP	1.0.0	1.0.0-rc.1	1
CMP	1.0.0	1.0.0-0	1
CMP	1.0.0	1.0.0-1	1
CMP	1.0.0	1.0.0-1.0	1
CMP	1.0.0	1.2.3-alpha.7	-1
CMP	1.0.0	1.2.4-rc.0	-1
CMP	1.0.0	2.0.0-rc.1	-1
CMP	1.0.0	1.0.0+build	0
CMP	1.0.0	1.0.0+build.2	0
CMP	1.0.0	1.0.0-a+b	1
CMP	1.0.0	0.0.0-0	1
CMP	1.0.0	3.0.0-next.0	-1
CMP	1.0.0	1.2.3-0.3.7	-1
CMP	1.0.0	1.2.3-x.7.z.92	-1
CMP	1.0.0	8.0.2	-1
CMP	1.0.0	1.1.0	-1
CMP	1.0.0	2.2.2	-1
CMP	1.0.0	7.5.4	-1
CMP	1.0.0	8.3.4	-1
CMP	1.0.0	3.1.1	-1
CMP	1.0.0	5.0.8	-1
CMP	1.0.0	3.0.6	-1
CMP	1.0.0	7.1.1	-1
CMP	1.0.0	3.0.0	-1
CMP	1.0.0	5.2.0	-1
CMP	1.0.0	7.0.2	-1
CMP	1.0.0	3.1.0	-1
CMP	1.0.0	8.1.0	-1
CMP	1.0.0	0.11.0	1
CMP	1.0.0	2.3.2	-1
CMP	1.0.0	0.3.2	1
CMP	1.0.0	2.3.4	-1
CMP	1.0.0	1.2.1	-1
CMP	1.0.0	5.0.1	-1
CMP	1.0.0	6.2.1	-1
CMP	1.0.0	1.0.2	-1
CMP	1.0.0	4.0.4	-1
CMP	1.0.0	2.3.0	-1
CMP	1.0.0	18.0.3	-1
CMP	1.0.0	5.3.0	-1
CMP	1.0.0	4.0.0	-1
CMP	1.0.0	4.1.1	-1
CMP	1.0.0	2.2.0	-1
CMP	1.0.0	6.0.3	-1
CMP	1.0.0	1.1.4	-1
CMP	1.0.0	7.0.3	-1
CMP	1.0.0	4.3.5	-1
CMP	1.0.0	0.2.0	1
CMP	1.0.0	8.0.0	-1
CMP	1.0.0	0.1.13	1
CMP	1.0.0	2.2.1	-1
CMP	1.0.0	2.0.3	-1
CMP	1.0.0	1.0.16	-1
CMP	1.0.0	3.2.1	-1
CMP	1.0.0	3.0.3	-1
